text	tag
Maybe I should get a dog... no, it would just shit all over the house and I'd never clean it up.	dialogue
Wait a minute, God-damn-it. Do you think I want to go to some God damned party? I'm trying to get that God damned shop open. I'm trying to get a little bread together. That's all I'm doing.	dialogue
I have to have Jackie ask me? Don't you think you could call me and let me know? Look at my hair.	dialogue
What do you mean, what is it? It's some political bullshit.	dialogue
I've been trying to reach you all afternoon. You weren't in the shop. What is this thing tonight?	dialogue
Look at the way I live.	dialogue
What business meeting?	dialogue
A business meeting, I told you that.	dialogue
Never mind. Where've you been?	dialogue
A friend dropped me off.	dialogue
Nothing, I'll call you, okay?	dialogue
But I never know when you're working and when you're not working!	dialogue
When is that, George?	dialogue
Look, baby, can we talk about it later?	dialogue
Look, either we have a meaningful relationship or we don't, I've got to know.	dialogue
I want your feelings about it.	dialogue
They didn't offer you the job yet.	dialogue
Just a second, I'll be right with you...	dialogue
No, but I think they might.	dialogue
Honey, have they offered you the job?	dialogue
Whether or not I'm going.	dialogue
I know but this is important. I have to make a decision.	dialogue
Baby, I'm in the middle of work.	dialogue
When can I talk to you?	dialogue
I already said hello.	dialogue
Hey, baby, say hello to Felicia.	dialogue
Great... can we talk later?	dialogue
Okay, but how did it go at the bank?	dialogue
Oh, great, listen, baby, I gotta get back, okay?	dialogue
I said I wasn't sure if I could go.	dialogue
Hey, I'm, you know --	dialogue
Could I talk to you for a second?	dialogue
How did it go at the bank?	dialogue
Jill, say hello to Felicia.	dialogue
They want me to go to Egypt for three weeks.	dialogue
Hey, baby, what's happening?	dialogue
Jackie says she wouldn't bring children into this world. That it's hypocritical and overpopulated.	dialogue
Not right now, I don't mean right now... but eventually...	dialogue
Okay...  Night, baby.	dialogue
I'm around you and I like you, don't I?	dialogue
You've never even been around one.	dialogue
Of course I like children.	dialogue
Maybe you don't even like children.	dialogue
But in the same house, you know, one house.	dialogue
We live together now.	dialogue
Will we live together?	dialogue
Hey, baby -- I'm gonna retire with you.	dialogue
Do you really mean that?	dialogue
I am, I am. But I've had it with chicks. They're like an occupational hazard. Six guys working for me... I'm gonna retire or settle down or something.	dialogue
I thought you said you were at the epitome of your life.	dialogue
I just came from a meeting... I can't talk about it now, baby. But in a few days -- see I'm disgusted with my life.	dialogue
Honey, what happened?	dialogue
When I was a little kid, I used to want to go to Europe but right now wherever I am I'm gonna be in Europe.	dialogue
Right now -- I'm at the epitome of my life. Right now I feel so good I'm afraid something's gonna happen.	dialogue
I'm gonna open the shop, baby, I'm gonna open the shop. I'm getting it together.	dialogue
Great, great, fantastic. Fantastic. Incredible. Incredible, really incredible.	dialogue
Nobody's gonna get you but me!	dialogue
You'll do what I tell you. Now get the fuck inside.	dialogue
Nobody's gonna get you. Now get inside.	dialogue
I don't know. I can't remember. It was just in my dream.	dialogue
You said somebody... who?	dialogue
They're dumb, somebody... I don't know...	dialogue
I've had these dumb dreams lately.	dialogue
I don't know... just... somebody's going to get me.	dialogue
I don't know... every once in a while I just get the feeling something awful's going to happen.	dialogue
Let me come, too.  Please don't leave me alone.	dialogue
Well, it's a big canyon.  Honey, I'm sorry but I've gotta get back... just for a minute.	dialogue
Gunshots, there were some gunshots.	dialogue
What're you talking about?	dialogue
There were some shots.	dialogue
Well, baby, I'm George and it needs to be cut.  But I don't want to place you in that position either.	dialogue
I just needed a wash and set, a wash and set, that's all.	dialogue
But Mr. Norman said --	dialogue
What're you here for?	dialogue
Yeah, the clap. That's what she thinks. But who knows -- I don't know.	dialogue
Oh, by the way, I think you oughta know -- Lorna thinks she's got the clap.	dialogue
I'm finished with her.	dialogue
No, man, no. You can say everybody's a whore. She's okay. I mean Jackie'll fuck around but not that much. Somewhere she really likes you, Lester, and it's not just the bread. She's okay.	dialogue
Just a whore, I go over there, have a few drinks and get my gun off. I'm through with her, she's nothing but a whore.	dialogue
She's nothing but a whore.	dialogue
Lester, it just happened.	dialogue
I mean, how did that happen?	dialogue
I don't either, Lester, I swear to you I don't.	dialogue
Yeah,, it goes up a little and then it goes down, maybe Nixon will do something. What's the difference, they're all a bunch of jerks. I wouldn't let 'em run my business, I can tell you that much. Not if I had any choice in the matter.  I don't know what to do with you. I don't know, I don't know what's right or wrong anymore.	dialogue
... You can lose it all; you can lose it all no matter who you are... I don't know, what's the point of having it all. Look at me. I don't have a goddam thing... the market's terrible right now, went down ten points last week, goddam Lyndon Johnson!	dialogue
I was gonna give you the money. Probably I was. Shit, I don't know, I don't know anything anymore.	dialogue
Hey, you were never going to give me the money.	dialogue
Hell of a way to treat a business partner, that's all I can say.	dialogue
I'll have to wash one out.	dialogue
You don't have a clean glass in the house.	dialogue
Oh, fuck, Lester, how should I know?	dialogue
Why, why do you think that is?	dialogue
Oh, are you kidding, man? She hates her.	dialogue
Do you think Lorna hates her? I don't think she hates her. I mean she may resent her a little...	dialogue
We're always trying to fuck them... they know it and they like it and they don't like it... that's just how it is... look, it's got nothing to do with you, man. It just happened. Felicia's got nothing to do but shop and get her hair done and she knows she's getting older... her daughter hates her, what's she going to do, go to PTA meetings?	dialogue
... yes, I follow your thinking on that.	dialogue
... how am I gonna tell you what they have against you? I mean Jesus fucking Christ, they're women, aren't they? Have you ever listened to women talk, man? Have you? Well I do, I do 'til it's fucking coming out of my ears. I'm on my feet all day, every fucking day, listening to women talk and you know what they talk about, don't you? Being fucked up by some guy. That's all that's on their minds. I'm sure you've done something they could get pissed off about, what's that got to do with it? All women are pissed off, man, all of 'em. They fucking hate us! Don't you know that?	dialogue
I wanna hear it from you!	dialogue
Didn't they tell you?	dialogue
Did they have something against me?	dialogue
What, do you think I planned it?	dialogue
Was it me, did you have something against me?	dialogue
No, not yet, not yet. You worry about it for a while, I've been worrying all night, now you can worry.	dialogue
Then don't... just have 'em beat me up or whatever you're gonna do.	dialogue
That's got nothing to do with it... You're so beyond my comprehension I can't even discuss it with you.	dialogue
I'm not anti-Establishment.	dialogue
I wanna know your thinking, I wanna know how someone like you thinks. Did you think you could get away with it, did you think you could put something over on me? Does a guy like you get his kicks sneaking around behind people's backs and taking advantage of them? Maybe that's your idea of being anti Establishment!	dialogue
I wanna hear about it.	dialogue
Hey, have 'em put me away, or whatever you're gonna do, okay?... I'm too tired to lie, I'm too tired to tell the truth... I'm too tired for anything.	dialogue
I wanna hear about it, George.	dialogue
I wanna hear about it.	dialogue
Yeah, I'm unhappy with you about something.	dialogue
Look, Lester... are you unhappy with me about something?	dialogue
What do they look like?...	dialogue
Well... who are those guys?	dialogue
Yeah.  How long have you been here?	dialogue
Well yeah, otherwise it just sort, you know, lies there -- layer so it kind of fluffs out --	dialogue
This really ought to be layered...	dialogue
No it keeps the skin peeling. You've got to keep the follicles open. You lose hair and the skin grows over the follicle and that's how you lose it.	dialogue
Isn't that bad for it?	dialogue
Well -- I could try. Do you wash your hair every day?	dialogue
Your hair looks -- well fabulous.	dialogue
See she doesn't drink too much.	dialogue
-- do me a favor, kind of keep your eye on Jackie, she's a little high strung tonight --	dialogue
